THBL,JALAN,TOTAL_PAKAI,TOTAL_RP,JUMLAH_PELANGGAN,HARGA_PER_M3,Latitude,Longitude
202410,DESA ASEM PAYUNG,183,1172800,1,6408.743169398907,-7.24917,112.75083
202410,GALAXY BUMI PERMAI,36,176000,2,4888.888888888889,-7.2974136,112.7859957
202410,GEBANG,249,3038500,1,12202.81124497992,-7.2886889,112.7846587
202410,GEBANG KIDUL,7014,29117400,148,4151.3259195893925,-7.2826702,112.7873836
202410,GEBANG KIDUL MAWAR,10,42000,1,4200.0,-7.279833,112.796322
202410,GEBANG KIDUL SEPUHAN,575,2090050,18,3634.8695652173915,-7.279833,112.796322
202410,GEBANG LOR,7945,31784600,177,4000.578980490875,-7.2810659,112.7878501
202410,GEBANG LOR KANOMAN,990,2907350,25,2936.717171717172,-7.279833,112.796322
202410,GEBANG LOR LENGKONG,45,47300,2,1051.111111111111,-7.279833,112.796322
202410,GEBANG PUTIH,2956,14217400,60,4809.675236806495,-7.2819247,112.787992
202410,GEBANG PUTIH RODAH,1313,5026700,24,3828.408225437928,-7.279833,112.796322
202410,GEBANG RODAH MAWAR,80,310300,3,3878.75,-7.279833,112.796322
202410,GEBANG RODAH SEKOLAHAN,73,470000,1,6438.356164383562,-7.279833,112.796322
202410,GEBANG WETAN,5740,24756900,140,4313.048780487805,-7.2811196,112.7896864
202410,GEBANG WETAN RODAH SEKOLAHAN,39,186500,2,4782.051282051282,-7.279833,112.796322
202410,ITS.HIDRODINAMIKA/KEJ.PT,5,26000,1,5200.0,-7.281111,112.794611
202410,ITS.ILMU PASTI ALAM,929,4137400,15,4453.606027987083,-7.281111,112.794611
202410,ITS.KEPUTIH,780,5798000,12,7433.333333333333,-7.2826954,112.7956782
202410,ITS.TEHNIK ARSITEKTUR,1911,10212200,30,5343.903715332287,-7.281111,112.794611
202410,ITS.TEHNIK FISIKA,722,3578800,16,4956.7867036011085,-7.281111,112.794611
202410,ITS.TEHNIK GEODESI,572,2830600,12,4948.601398601399,-7.281111,112.794611
202410,ITS.TEHNIK HIDRODINAMIKA,3860,16733900,105,4335.20725388601,-7.281111,112.794611
202410,ITS.TEHNIK HIDRONIKA,66,400600,1,6069.69696969697,-7.281111,112.794611
202410,ITS.TEHNIK HUMANIORA,632,2728500,16,4317.2468354430375,-7.281111,112.794611
202410,ITS.TEHNIK INDUSTRI,984,5107700,13,5190.752032520325,-7.281111,112.794611
202410,ITS.TEHNIK KELAUTAN,357,1412500,13,3956.5826330532213,-7.281111,112.794611
202410,ITS.TEHNIK KOMPUTER,8509,38040300,204,4470.595839699142,-7.281111,112.794611
202410,ITS.TEHNIK LINGKUNGAN,894,4040300,17,4519.351230425056,-7.281111,112.794611
202410,ITS.TEHNIK PEMUKIMAN,440,2151800,13,4890.454545454545,-7.281111,112.794611
202410,ITS.TEHNIK PENYEHATAN,710,3202100,14,4510.0,-7.281111,112.794611
202410,ITS.TEHNIK PRANCANGAN,361,1455000,6,4030.470914127424,-7.281111,112.794611
202410,ITS.TEHNIK SIPIL,4098,19882500,82,4851.756954612006,-7.281111,112.794611
202410,ITS.TEKNIK INDUSTRI,71,456000,1,6422.5352112676055,-7.2902398,112.7932773
202410,KEJAWAN,61,94200,1,1544.2622950819673,-7.2774223,112.8057704
202410,KEJAWAN GEBANG,12854,45500400,283,3539.785280846429,-7.2852358,112.8006448
202410,KEJAWAN PUTIH TAMBAK,643,1896000,25,2948.678071539658,-7.2717595,112.8160468
202410,KEPUTIH,38,194800,3,5126.315789473684,-7.2896546,112.7805282
202410,KEPUTIH TEGAL,19,167200,1,8800.0,-7.2913962,112.8033252
202410,KEPUTIH UTARA,35,153000,1,4371.428571428572,-7.287331,112.7990127
202410,KERTAJAYA INDAH,1208,12112600,10,10026.986754966887,-7.2792852,112.7798359
202410,KERTAJAYA INDAH  REGENCY,1037,6586000,20,6351.012536162006,-7.289729,112.7871392
202410,KERTAJAYA INDAH REGENCY,5528,34193000,158,6185.41968162084,-7.289729,112.7871392
202410,KERTAJAYA INDAH TIMUR,31532,230088400,690,7296.980844856019,-7.2792852,112.7798359
202410,KLAMPIS SACHAROSA,2421,15163900,67,6263.486162742668,-7.2875191,112.7813849
202410,MANYAR KERTOADI,18842,125655500,596,6668.904574885893,-7.2847747,112.7834925
202410,MARINA EMAS,2837,17568300,87,6192.562566090941,-7.2889554,112.802558
202410,MARINA EMAS BARAT,8585,51235900,214,5968.072218986605,-7.2930141,112.8035565
202410,MARINA EMAS SELATAN,1626,10202900,43,6274.846248462484,-7.2893059,112.8029472
202410,MARINA EMAS TENGAH,249,1330600,7,5343.775100401606,-7.2940982,112.8051135
202410,MARINA EMAS TIMUR,6965,36968900,198,5307.81048097631,-7.2940982,112.8051135
202410,MARINA EMAS UTARA,1522,6948100,54,4565.111695137976,-7.281512,112.802871
202410,MULYOREJO BARU TEGAL,8350,39760750,167,4761.766467065869,-7.2750916,112.7936262
202410,PERUM ITS,448,2130600,4,4755.803571428572,-7.281111,112.794611
202410,RAYA ITS,424,3647000,2,8601.415094339623,-7.2757378,112.7927519
202410,RODAH,379,1984800,8,5236.939313984169,-7.279833,112.796322
202410,RODAH BUNTU,164,581600,3,3546.3414634146343,-7.279833,112.796322
202410,RODAH GEBANG,47,62200,1,1323.404255319149,-7.279833,112.796322
202410,RODAH GEBANG PUTIH,103,301400,4,2926.21359223301,-7.279833,112.796322
202410,RODAH SEKOLAHAN,1343,3987550,42,2969.1362620997766,-7.279833,112.796322
202410,TEGAL MULYOREJO,1103,4731500,30,4289.664551223935,-7.2750916,112.7936262
202410,TEGAL MULYOREJO BARU,2,17000,1,8500.0,-7.2750916,112.7936262
202411,ARIF RACHMAN HAKIM,7140,88880000,5,12448.179271708683,-7.288531,112.798155
202411,ASEM PAYUNG,8750,24720500,289,2825.2,-7.2862181,112.7857511
202411,BUMI MARINA EMAS,7194,46678900,35,6488.587711982207,-7.2911441,112.8020775
202411,BUMI MARINA EMAS BARAT,1177,8331100,18,7078.249787595582,-7.2930141,112.8035565
202411,BUMI MARINA EMAS TIMUR,129,775500,7,6011.627906976744,-7.2911441,112.8020775
202411,DESA ASEM PAYUNG,171,1093600,1,6395.3216374269,-7.24917,112.75083
202411,GALAXY BUMI PERMAI,40,202000,2,5050.0,-7.2974136,112.7859957
202411,GEBANG,225,2738500,1,12171.111111111111,-7.2886889,112.7846587
202411,GEBANG KIDUL,6239,25671400,148,4114.665811828819,-7.2826702,112.7873836
202411,GEBANG KIDUL MAWAR,8,42000,1,5250.0,-7.279833,112.796322
202411,GEBANG KIDUL SEPUHAN,483,1739700,18,3601.863354037267,-7.279833,112.796322
202411,GEBANG LOR,7219,28456450,177,3941.882532206677,-7.2810659,112.7878501
202411,GEBANG LOR KANOMAN,891,2562450,25,2875.925925925926,-7.279833,112.796322
202411,GEBANG LOR LENGKONG,59,79300,3,1344.0677966101696,-7.279833,112.796322
202411,GEBANG PUTIH,2717,12914700,60,4753.294074346706,-7.2819247,112.787992
202411,GEBANG PUTIH RODAH,1060,3936550,24,3713.7264150943397,-7.279833,112.796322
202411,GEBANG RODAH MAWAR,112,490900,3,4383.035714285715,-7.279833,112.796322
202411,GEBANG RODAH SEKOLAHAN,70,449000,1,6414.285714285715,-7.279833,112.796322
202411,GEBANG WETAN,5248,22579300,141,4302.458079268293,-7.2811196,112.7896864
202411,GEBANG WETAN RODAH SEKOLAHAN,31,150500,2,4854.8387096774195,-7.279833,112.796322
202411,ITS.HIDRODINAMIKA/KEJ.PT,6,26000,1,4333.333333333333,-7.281111,112.794611
202411,ITS.ILMU PASTI ALAM,853,3765400,15,4414.302461899179,-7.281111,112.794611
202411,ITS.KEPUTIH,783,6423400,12,8203.575989782887,-7.2826954,112.7956782
202411,ITS.TEHNIK ARSITEKTUR,1571,8516400,30,5421.005728835137,-7.281111,112.794611
202411,ITS.TEHNIK FISIKA,659,3224500,16,4893.019726858877,-7.281111,112.794611
202411,ITS.TEHNIK GEODESI,421,1840000,12,4370.5463182897865,-7.281111,112.794611
202411,ITS.TEHNIK HIDRODINAMIKA,3609,15548950,105,4308.381823219728,-7.281111,112.794611
202411,ITS.TEHNIK HIDRONIKA,30,163000,1,5433.333333333333,-7.281111,112.794611
202411,ITS.TEHNIK HUMANIORA,566,2438100,16,4307.597173144876,-7.281111,112.794611
202411,ITS.TEHNIK INDUSTRI,811,4066000,13,5013.563501849569,-7.281111,112.794611
202411,ITS.TEHNIK KELAUTAN,305,1172200,13,3843.27868852459,-7.281111,112.794611
202411,ITS.TEHNIK KOMPUTER,7399,32525100,204,4395.877821327206,-7.281111,112.794611
202411,ITS.TEHNIK LINGKUNGAN,846,4007200,17,4736.643026004728,-7.281111,112.794611
202411,ITS.TEHNIK PEMUKIMAN,401,1949700,13,4862.094763092269,-7.281111,112.794611
202411,ITS.TEHNIK PENYEHATAN,644,2939200,14,4563.975155279503,-7.281111,112.794611
202411,ITS.TEHNIK PRANCANGAN,285,1174500,6,4121.0526315789475,-7.281111,112.794611
202411,ITS.TEHNIK SIPIL,3639,17503600,82,4810.002748007694,-7.281111,112.794611
202411,ITS.TEKNIK INDUSTRI,75,484000,1,6453.333333333333,-7.2902398,112.7932773
202411,KEJAWAN,41,50200,1,1224.3902439024391,-7.2774223,112.8057704
202411,KEJAWAN GEBANG,11895,42182450,283,3546.233711643548,-7.2852358,112.8006448
202411,KEJAWAN PUTIH TAMBAK,621,1947850,27,3136.634460547504,-7.2717595,112.8160468
202411,KEPUTIH,150,1477800,4,9852.0,-7.2896546,112.7805282
202411,KEPUTIH TEGAL,22,201000,1,9136.363636363636,-7.2913962,112.8033252
202411,KEPUTIH UTARA,32,133200,1,4162.5,-7.287331,112.7990127
202411,KERTAJAYA INDAH,1063,10799100,10,10159.078080903104,-7.2792852,112.7798359
202411,KERTAJAYA INDAH  REGENCY,921,5786000,20,6282.301845819761,-7.289729,112.7871392
202411,KERTAJAYA INDAH REGENCY,5049,30880000,158,6116.062586650822,-7.289729,112.7871392
202411,KERTAJAYA INDAH TIMUR,26538,194300800,690,7321.606752581204,-7.2792852,112.7798359
202411,KLAMPIS SACHAROSA,2035,12546900,67,6165.552825552825,-7.2875191,112.7813849
202411,MANYAR KERTOADI,17303,115761100,595,6690.23290758828,-7.2847747,112.7834925
202411,MARINA EMAS,2676,16443900,87,6144.955156950673,-7.2889554,112.802558
202411,MARINA EMAS BARAT,7788,46258000,214,5939.650744735491,-7.2930141,112.8035565
202411,MARINA EMAS SELATAN,1486,9260700,43,6231.965006729475,-7.2893059,112.8029472
202411,MARINA EMAS TENGAH,244,1360000,7,5573.770491803279,-7.2940982,112.8051135
202411,MARINA EMAS TIMUR,6757,36148900,198,5349.844605594199,-7.2940982,112.8051135
202411,MARINA EMAS UTARA,1488,6893100,53,4632.459677419355,-7.281512,112.802871
202411,MULYOREJO BARU TEGAL,7280,34362700,167,4720.1510989010985,-7.2750916,112.7936262
202411,MULYOSARI UTARA,4,39000,1,9750.0,-7.2619975,112.7977758
202411,PERUM ITS,383,1824100,4,4762.66318537859,-7.281111,112.794611
202411,RAYA ITS,395,3412400,2,8638.987341772152,-7.2757378,112.7927519
202411,RODAH,350,1809050,8,5168.714285714285,-7.279833,112.796322
202411,RODAH BUNTU,139,473000,3,3402.877697841727,-7.279833,112.796322
202411,RODAH GEBANG,39,41400,1,1061.5384615384614,-7.279833,112.796322
202411,RODAH GEBANG PUTIH,127,304800,4,2400.0,-7.279833,112.796322
202411,RODAH SEKOLAHAN,1148,3404000,42,2965.156794425087,-7.279833,112.796322
202411,TEGAL MULYOREJO,997,4419200,30,4432.497492477432,-7.2750916,112.7936262
202412,ARIF RACHMAN HAKIM,6265,78104500,5,12466.799680766162,-7.288531,112.798155
202412,ASEM PAYUNG,8917,25017850,289,2805.635303353146,-7.2862181,112.7857511
202412,BUMI MARINA EMAS,1522,9224300,35,6060.643889618923,-7.2911441,112.8020775
202412,BUMI MARINA EMAS BARAT,1127,7962200,18,7064.951197870452,-7.2930141,112.8035565
202412,BUMI MARINA EMAS TIMUR,124,742600,7,5988.709677419355,-7.2911441,112.8020775
202412,DESA ASEM PAYUNG,169,1080400,1,6392.899408284024,-7.24917,112.75083
202412,GALAXY BUMI PERMAI,37,180000,2,4864.864864864865,-7.2974136,112.7859957
202412,GEBANG,330,4051000,1,12275.757575757576,-7.2886889,112.7846587
202412,GEBANG KIDUL,6404,27016450,148,4218.683635227982,-7.2826702,112.7873836
202412,GEBANG KIDUL MAWAR,7,42000,1,6000.0,-7.279833,112.796322
202412,GEBANG KIDUL SEPUHAN,471,1674900,18,3556.0509554140126,-7.279833,112.796322
202412,GEBANG LOR,7501,29846400,177,3978.989468070924,-7.2810659,112.7878501
202412,GEBANG LOR KANOMAN,852,2292850,25,2691.1384976525824,-7.279833,112.796322
202412,GEBANG LOR LENGKONG,58,99500,3,1715.5172413793102,-7.279833,112.796322
202412,GEBANG PUTIH,2888,13788300,60,4774.3421052631575,-7.2819247,112.787992
202412,GEBANG PUTIH RODAH,1131,4349200,24,3845.446507515473,-7.279833,112.796322
202412,GEBANG RODAH MAWAR,101,463450,3,4588.6138613861385,-7.279833,112.796322
202412,GEBANG RODAH SEKOLAHAN,63,400000,1,6349.206349206349,-7.279833,112.796322
202412,GEBANG WETAN,5258,22632150,141,4304.326740205402,-7.2811196,112.7896864
202412,GEBANG WETAN RODAH SEKOLAHAN,24,119000,2,4958.333333333333,-7.279833,112.796322
202412,ITS.HIDRODINAMIKA/KEJ.PT,4,26000,1,6500.0,-7.281111,112.794611
202412,ITS.ILMU PASTI ALAM,889,3918400,15,4407.649043869516,-7.281111,112.794611
202412,ITS.KEPUTIH,753,6372300,12,8462.549800796813,-7.2826954,112.7956782
202412,ITS.TEHNIK ARSITEKTUR,1566,8487000,30,5419.540229885058,-7.281111,112.794611
202412,ITS.TEHNIK FISIKA,620,3040000,16,4903.225806451613,-7.281111,112.794611
202412,ITS.TEHNIK GEODESI,566,2455900,12,4339.04593639576,-7.281111,112.794611
202412,ITS.TEHNIK HIDRODINAMIKA,3567,15538150,105,4356.083543594056,-7.281111,112.794611
202412,ITS.TEHNIK HIDRONIKA,39,222400,1,5702.5641025641025,-7.281111,112.794611
202412,ITS.TEHNIK HUMANIORA,546,2382300,16,4363.186813186813,-7.281111,112.794611
202412,ITS.TEHNIK INDUSTRI,837,4230100,13,5053.882915173238,-7.281111,112.794611
202412,ITS.TEHNIK KELAUTAN,288,1131100,13,3927.4305555555557,-7.281111,112.794611
202412,ITS.TEHNIK KOMPUTER,7250,31797700,204,4385.889655172414,-7.281111,112.794611
202412,ITS.TEHNIK LINGKUNGAN,819,3907400,17,4770.940170940171,-7.281111,112.794611
202412,ITS.TEHNIK PEMUKIMAN,387,1884100,13,4868.475452196382,-7.281111,112.794611
202412,ITS.TEHNIK PENYEHATAN,602,2779300,14,4616.777408637874,-7.281111,112.794611
202412,ITS.TEHNIK PRANCANGAN,270,1098000,6,4066.6666666666665,-7.281111,112.794611
202412,ITS.TEHNIK SIPIL,3735,18159400,82,4861.954484605087,-7.281111,112.794611
202412,ITS.TEKNIK INDUSTRI,56,351000,1,6267.857142857143,-7.2902398,112.7932773
202412,KEJAWAN,52,74400,1,1430.7692307692307,-7.2774223,112.8057704
202412,KEJAWAN GEBANG,11465,39977700,283,3486.934147405146,-7.2852358,112.8006448
202412,KEJAWAN PUTIH TAMBAK,713,2254250,28,3161.64095371669,-7.2717595,112.8160468
202412,KEPUTIH,149,1568100,4,10524.161073825504,-7.2896546,112.7805282
202412,KEPUTIH TEGAL,32,326000,1,10187.5,-7.2913962,112.8033252
202412,KEPUTIH UTARA,27,100200,1,3711.1111111111113,-7.287331,112.7990127
202412,KERTAJAYA INDAH,1068,10767100,10,10081.554307116105,-7.2792852,112.7798359
202412,KERTAJAYA INDAH  REGENCY,822,5104000,20,6209.2457420924575,-7.289729,112.7871392
202412,KERTAJAYA INDAH REGENCY,5118,31649000,159,6183.860883157484,-7.289729,112.7871392
202412,KERTAJAYA INDAH TIMUR,26272,194215800,690,7392.5015225334955,-7.2792852,112.7798359
202412,KLAMPIS SACHAROSA,2078,12744600,67,6133.108758421559,-7.2875191,112.7813849
202412,MANYAR KERTOADI,17420,116519000,596,6688.805970149254,-7.2847747,112.7834925
202412,MARINA EMAS,2539,15426300,87,6075.738479716424,-7.2889554,112.802558
202412,MARINA EMAS BARAT,7886,47262100,214,5993.1651027136695,-7.2930141,112.8035565
202412,MARINA EMAS SELATAN,1467,9045400,43,6165.916837082481,-7.2893059,112.8029472
202412,MARINA EMAS TENGAH,297,1564700,7,5268.350168350168,-7.2940982,112.8051135
202412,MARINA EMAS TIMUR,6725,36861450,198,5481.256505576208,-7.2940982,112.8051135
202412,MARINA EMAS UTARA,1621,7538100,54,4650.277606415792,-7.281512,112.802871
202412,MULYOREJO BARU TEGAL,7719,36657900,166,4749.047804119705,-7.2750916,112.7936262
202412,PERUM ITS,427,2023400,4,4738.64168618267,-7.281111,112.794611
202412,RAYA ITS,435,3767600,2,8661.149425287356,-7.2757378,112.7927519
202412,RODAH,317,1604700,8,5062.145110410094,-7.279833,112.796322
202412,RODAH BUNTU,145,497400,3,3430.344827586207,-7.279833,112.796322
202412,RODAH GEBANG,49,67400,1,1375.5102040816328,-7.279833,112.796322
202412,RODAH GEBANG PUTIH,115,279300,4,2428.695652173913,-7.279833,112.796322
202412,RODAH SEKOLAHAN,1319,3933300,43,2982.0318423047765,-7.279833,112.796322
202412,TEGAL MULYOREJO,963,4197000,30,4358.255451713396,-7.2750916,112.7936262
202501,ARIF RACHMAN HAKIM,8427,105129500,5,12475.317432063604,-7.288531,112.798155
202501,ASEM PAYUNG,9711,28252100,289,2909.28843579446,-7.2862181,112.7857511
202501,BUMI MARINA EMAS,1542,9284800,35,6021.271076523994,-7.2911441,112.8020775
202501,BUMI MARINA EMAS BARAT,1225,8593900,18,7015.428571428572,-7.2930141,112.8035565
202501,BUMI MARINA EMAS TIMUR,127,762100,7,6000.787401574803,-7.2911441,112.8020775
202501,DESA ASEM PAYUNG,182,1166200,1,6407.692307692308,-7.24917,112.75083
202501,GALAXY BUMI PERMAI,32,150000,2,4687.5,-7.2974136,112.7859957
202501,GEBANG,359,4413500,1,12293.871866295265,-7.2886889,112.7846587
202501,GEBANG KIDUL,7044,27561250,148,3912.7271436683704,-7.2826702,112.7873836
202501,GEBANG KIDUL MAWAR,12,53000,1,4416.666666666667,-7.279833,112.796322
202501,GEBANG KIDUL SEPUHAN,566,2125900,18,3756.0070671378094,-7.279833,112.796322
202501,GEBANG LOR,8071,31814600,178,3941.841159707595,-7.2810659,112.7878501
202501,GEBANG LOR KANOMAN,992,2822900,25,2845.6653225806454,-7.279833,112.796322
202501,GEBANG LOR LENGKONG,66,121500,3,1840.909090909091,-7.279833,112.796322
202501,GEBANG PUTIH,3311,16504200,60,4984.657203261854,-7.2819247,112.787992
202501,GEBANG PUTIH RODAH,1229,4663900,24,3794.873881204231,-7.279833,112.796322
202501,GEBANG RODAH MAWAR,135,640800,3,4746.666666666667,-7.279833,112.796322
202501,GEBANG RODAH SEKOLAHAN,69,442000,1,6405.797101449275,-7.279833,112.796322
202501,GEBANG WETAN,5602,23911600,142,4268.40414137808,-7.2811196,112.7896864
202501,GEBANG WETAN RODAH SEKOLAHAN,27,132500,2,4907.407407407408,-7.279833,112.796322
202501,ITS.HIDRODINAMIKA/KEJ.PT,4,26000,1,6500.0,-7.281111,112.794611
202501,ITS.ILMU PASTI ALAM,923,4080700,15,4421.12676056338,-7.281111,112.794611
202501,ITS.KEPUTIH,703,5783200,12,8226.458036984353,-7.2826954,112.7956782
202501,ITS.TEHNIK ARSITEKTUR,1743,9315200,30,5344.348823866896,-7.281111,112.794611
202501,ITS.TEHNIK FISIKA,686,3348400,16,4881.049562682216,-7.281111,112.794611
202501,ITS.TEHNIK GEODESI,540,2383000,12,4412.962962962963,-7.281111,112.794611
202501,ITS.TEHNIK HIDRODINAMIKA,3723,16294900,105,4376.819769003492,-7.281111,112.794611
202501,ITS.TEHNIK HUMANIORA,604,2619300,16,4336.58940397351,-7.281111,112.794611
202501,ITS.TEHNIK INDUSTRI,1046,5394100,13,5156.883365200765,-7.281111,112.794611
202501,ITS.TEHNIK KELAUTAN,304,1165300,13,3833.2236842105262,-7.281111,112.794611
202501,ITS.TEHNIK KOMPUTER,7756,34313400,204,4424.110366168128,-7.281111,112.794611
202501,ITS.TEHNIK LINGKUNGAN,710,2850300,17,4014.507042253521,-7.281111,112.794611
202501,ITS.TEHNIK PEMUKIMAN,375,1856100,13,4949.6,-7.281111,112.794611
202501,ITS.TEHNIK PENYEHATAN,643,3006400,14,4675.5832037325035,-7.281111,112.794611
202501,ITS.TEHNIK PRANCANGAN,298,1185000,6,3976.510067114094,-7.281111,112.794611
202501,ITS.TEHNIK SIPIL,3844,18795900,82,4889.672216441207,-7.281111,112.794611
202501,ITS.TEKNIK INDUSTRI,74,477000,1,6445.945945945946,-7.2902398,112.7932773
202501,KEJAWAN,64,100800,1,1575.0,-7.2774223,112.8057704
202501,KEJAWAN GEBANG,12820,44669350,285,3484.3486739469577,-7.2852358,112.8006448
202501,KEJAWAN PUTIH TAMBAK,818,2592650,29,3169.4987775061127,-7.2717595,112.8160468
202501,KEPUTIH,232,2547500,4,10980.603448275862,-7.2896546,112.7805282
202501,KEPUTIH TEGAL,25,238500,1,9540.0,-7.2913962,112.8033252
202501,KEPUTIH UTARA,37,166200,1,4491.891891891892,-7.287331,112.7990127
202501,KERTAJAYA INDAH,1178,12239000,10,10389.643463497454,-7.2792852,112.7798359
202501,KERTAJAYA INDAH  REGENCY,824,5238000,20,6356.796116504855,-7.289729,112.7871392
202501,KERTAJAYA INDAH REGENCY,5104,31903000,158,6250.58777429467,-7.289729,112.7871392
202501,KERTAJAYA INDAH TIMUR,27148,201072900,690,7406.545601885959,-7.2792852,112.7798359
202501,KLAMPIS SACHAROSA,2225,13814000,67,6208.539325842697,-7.2875191,112.7813849
202501,MANYAR KERTOADI,18701,125799200,597,6726.870220843805,-7.2847747,112.7834925
202501,MARINA EMAS,2810,17459800,87,6213.451957295374,-7.2889554,112.802558
202501,MARINA EMAS BARAT,7805,46874300,214,6005.675848814863,-7.2930141,112.8035565
202501,MARINA EMAS SELATAN,1665,10232500,43,6145.645645645645,-7.2893059,112.8029472
202501,MARINA EMAS TENGAH,282,1550500,7,5498.22695035461,-7.2940982,112.8051135
202501,MARINA EMAS TIMUR,7406,40238200,198,5433.189305968134,-7.2940982,112.8051135
202501,MARINA EMAS UTARA,1703,7991700,54,4692.718731650029,-7.281512,112.802871
202501,MULYOREJO BARU TEGAL,8326,39131400,167,4699.903915445592,-7.2750916,112.7936262
202501,PERUM ITS,341,1661400,4,4872.140762463343,-7.281111,112.794611
202501,RAYA ITS,354,3026600,2,8549.717514124293,-7.2757378,112.7927519
202501,RODAH,347,1738700,8,5010.662824207493,-7.279833,112.796322
202501,RODAH BUNTU,169,589800,3,3489.940828402367,-7.279833,112.796322
202501,RODAH GEBANG,50,70000,1,1400.0,-7.279833,112.796322
202501,RODAH GEBANG PUTIH,111,298900,4,2692.7927927927926,-7.279833,112.796322
202501,RODAH SEKOLAHAN,1288,4159900,43,3229.7360248447203,-7.279833,112.796322
202501,TEGAL MULYOREJO,1069,4689450,30,4386.763330215154,-7.2750916,112.7936262
202502,ARIF RACHMAN HAKIM,7497,92808700,6,12379.445111377885,-7.288531,112.798155
202502,ARIF RAHMAN HAKIM 138-142,10,39000,1,3900.0,-7.288531,112.798155
202502,ASEM PAYUNG,9057,25278900,292,2791.089764822789,-7.2862181,112.7857511
202502,BUMI MARINA EMAS,1197,7191600,35,6008.020050125313,-7.2911441,112.8020775
202502,BUMI MARINA EMAS BARAT,729,5323600,18,7302.606310013717,-7.2930141,112.8035565
202502,BUMI MARINA EMAS TIMUR,87,487700,7,5605.747126436781,-7.2911441,112.8020775
202502,DESA ASEM PAYUNG,189,1212400,1,6414.814814814815,-7.24917,112.75083
202502,GALAXY BUMI PERMAI,31,144000,2,4645.1612903225805,-7.2974136,112.7859957
202502,GEBANG,358,4401000,1,12293.296089385474,-7.2886889,112.7846587
202502,GEBANG KIDUL,4997,19462450,150,3894.8268961376825,-7.2826702,112.7873836
202502,GEBANG KIDUL MAWAR,9,42000,1,4666.666666666667,-7.279833,112.796322
202502,GEBANG KIDUL SEPUHAN,472,1646500,18,3488.3474576271187,-7.279833,112.796322
202502,GEBANG LOR,6653,23962350,178,3601.7360589207874,-7.2810659,112.7878501
202502,GEBANG LOR KANOMAN,755,2034300,25,2694.437086092715,-7.279833,112.796322
202502,GEBANG LOR LENGKONG,76,127100,3,1672.3684210526317,-7.279833,112.796322
202502,GEBANG PUTIH,2828,13534250,61,4785.8026874115985,-7.2819247,112.787992
202502,GEBANG PUTIH RODAH,885,3236550,24,3657.1186440677966,-7.279833,112.796322
202502,GEBANG RODAH MAWAR,107,492300,3,4600.934579439252,-7.279833,112.796322
202502,GEBANG RODAH SEKOLAHAN,61,386000,1,6327.868852459016,-7.279833,112.796322
202502,GEBANG WETAN,4208,16317450,142,3877.7210076045626,-7.2811196,112.7896864
202502,GEBANG WETAN RODAH SEKOLAHAN,13,77900,2,5992.307692307692,-7.279833,112.796322
202502,ITS.ILMU PASTI ALAM,834,3569200,15,4279.616306954436,-7.281111,112.794611
202502,ITS.KEPUTIH,507,3525400,12,6953.4516765286,-7.2826954,112.7956782
202502,ITS.TEHNIK ARSITEKTUR,1372,6919400,30,5043.294460641399,-7.281111,112.794611
202502,ITS.TEHNIK FISIKA,586,2837300,15,4841.808873720137,-7.281111,112.794611
202502,ITS.TEHNIK GEODESI,294,1187500,12,4039.1156462585036,-7.281111,112.794611
202502,ITS.TEHNIK HIDRODINAMIKA,2822,11365250,105,4027.3742026931254,-7.281111,112.794611
202502,ITS.TEHNIK HIDRONIKA,8,42000,1,5250.0,-7.281111,112.794611
202502,ITS.TEHNIK HUMANIORA,520,2140200,16,4115.7692307692305,-7.281111,112.794611
202502,ITS.TEHNIK INDUSTRI,726,3541200,13,4877.6859504132235,-7.281111,112.794611
202502,ITS.TEHNIK KELAUTAN,263,979600,13,3724.7148288973385,-7.281111,112.794611
202502,ITS.TEHNIK KOMPUTER,6651,28238800,204,4245.797624417381,-7.281111,112.794611
202502,ITS.TEHNIK LINGKUNGAN,519,1947400,18,3752.2157996146434,-7.281111,112.794611
202502,ITS.TEHNIK PEMUKIMAN,255,1188700,13,4661.568627450981,-7.281111,112.794611
202502,ITS.TEHNIK PENYEHATAN,583,2855300,15,4897.598627787307,-7.281111,112.794611
202502,ITS.TEHNIK PRANCANGAN,324,1306500,6,4032.4074074074074,-7.281111,112.794611
202502,ITS.TEHNIK SIPIL,2897,13350500,82,4608.387987573352,-7.281111,112.794611
202502,ITS.TEKNIK INDUSTRI,44,267000,1,6068.181818181818,-7.2902398,112.7932773
202502,KEJAWAN,50,70000,1,1400.0,-7.2774223,112.8057704
202502,KEJAWAN GEBANG,11025,34665900,288,3144.299319727891,-7.2852358,112.8006448
202502,KEJAWAN PUTIH TAMBAK,704,2233000,29,3171.875,-7.2717595,112.8160468
202502,KEPUTIH,178,1939500,4,10896.067415730337,-7.2896546,112.7805282
202502,KEPUTIH TEGAL,24,226000,1,9416.666666666666,-7.2913962,112.8033252
202502,KEPUTIH UTARA,53,271800,1,5128.301886792453,-7.287331,112.7990127
202502,KERTAJAYA INDAH,1128,11936000,10,10581.560283687943,-7.2792852,112.7798359
202502,KERTAJAYA INDAH  REGENCY,759,4791000,20,6312.252964426877,-7.289729,112.7871392
202502,KERTAJAYA INDAH REGENCY,4473,27847000,158,6225.575676279902,-7.289729,112.7871392
