THBL,JALAN,TOTAL_PAKAI,TOTAL_RP,JUMLAH_PELANGGAN,Latitude,Longitude,CLUSTER
202503,MARINA EMAS,2560,15841800,86,-7.2889554,112.802558,1
202503,MARINA EMAS BARAT,6347,36444000,214,-7.2930141,112.8035565,0
202503,MARINA EMAS SELATAN,1471,9097300,43,-7.3073526,112.8011351,0
202503,MARINA EMAS TENGAH,248,1444500,7,-7.2931226,112.8055191,1
202503,MARINA EMAS TIMUR,5859,30587300,197,-7.2889554,112.802558,0
202503,MARINA EMAS UTARA,2108,10972800,54,-7.24917,112.75083,3
202503,MULYOREJO BARU TEGAL,6856,30901950,167,-7.2750916,112.7936262,1
202503,MULYOSARI UTARA,1,39000,1,-7.2619975,112.7977758,1
202503,PERUM ITS,182,941300,4,-7.281111,112.794611,1
202503,RAYA ITS,3388,30277800,3,-7.2757378,112.7927519,1
202503,RODAH,283,1258000,8,-7.279833,112.796322,1
202503,RODAH BUNTU,170,578700,3,-7.279833,112.796322,1
202503,RODAH GEBANG,36,33600,1,-7.279833,112.796322,1
202503,RODAH GEBANG PUTIH,89,249950,4,-7.279833,112.796322,1
202503,RODAH SEKOLAHAN,1007,2885550,43,-7.279833,112.796322,1
202503,TEGAL MULYOREJO,857,3308500,30,-7.2750916,112.7936262,1
202503,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202504,ARIF RACHMAN HAKIM,6465,79977900,7,-7.288531,112.798155,0
202504,ARIF RAHMAN HAKIM 138-142,10,39000,1,-7.288531,112.798155,1
202504,ASEM PAYUNG,7759,20894900,292,-7.2862181,112.7857511,0
202504,BUMI MARINA EMAS,1579,9244700,35,-7.2911441,112.8020775,1
202504,BUMI MARINA EMAS BARAT,782,5134200,18,-7.2930141,112.8035565,1
202504,BUMI MARINA EMAS TIMUR,109,668400,7,-7.2911441,112.8020775,1
202504,DESA ASEM PAYUNG,187,1199200,1,-7.24917,112.75083,3
202504,GALAXY BUMI PERMAI,28,126000,2,-7.2987992,112.7836905,0
202504,GEBANG,176,2126000,1,-7.2810659,112.7878501,1
202504,GEBANG KIDUL,5290,20701700,150,-7.2826702,112.7873836,0
202504,GEBANG KIDUL MAWAR,3,42000,1,-7.279833,112.796322,1
202504,GEBANG KIDUL SEPUHAN,469,1775850,18,-7.279833,112.796322,1
202504,GEBANG LOR,6748,25852800,178,-7.2812459,112.7874998,0
202504,GEBANG LOR KANOMAN,822,2216900,25,-7.279833,112.796322,1
202504,GEBANG LOR LENGKONG,58,87300,3,-7.279833,112.796322,1
202504,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202504,GEBANG PUTIH,2700,13088500,61,-7.2847232,112.7851756,0
202504,GEBANG PUTIH RODAH,1129,4191200,24,-7.279833,112.796322,1
202504,GEBANG RODAH BUNTU,4,0,1,-7.279833,112.796322,1
202504,GEBANG RODAH MAWAR,76,370700,3,-7.279833,112.796322,1
202504,GEBANG RODAH SEKOLAHAN,51,316000,1,-7.279833,112.796322,1
202504,GEBANG WETAN,4442,18335150,142,-7.2821858,112.7889758,0
202504,GEBANG WETAN RODAH SEKOLAHAN,28,137000,2,-7.279833,112.796322,1
202504,ITS.HIDRODINAMIKA/KEJ.PT,2,26000,1,-7.281111,112.794611,1
202504,ITS.ILMU PASTI ALAM,778,3411700,15,-7.281111,112.794611,1
202504,ITS.KEPUTIH,497,3475400,12,-7.2788843,112.7903701,1
202504,ITS.TEHNIK ARSITEKTUR,1777,9384700,30,-7.281111,112.794611,1
202504,ITS.TEHNIK FISIKA,654,3140600,15,-7.281111,112.794611,1
202504,ITS.TEHNIK GEODESI,321,1330300,12,-7.281111,112.794611,1
202504,ITS.TEHNIK HIDRODINAMIKA,2842,11817800,105,-7.281111,112.794611,1
202504,ITS.TEHNIK HIDRONIKA,12,53000,1,-7.281111,112.794611,1
202504,ITS.TEHNIK HUMANIORA,502,2132700,16,-7.281111,112.794611,1
202504,ITS.TEHNIK INDUSTRI,1111,5975200,13,-7.281111,112.794611,1
202504,ITS.TEHNIK KELAUTAN,261,994600,13,-7.281111,112.794611,1
202504,ITS.TEHNIK KOMP,47,37600,1,-7.281111,112.794611,1
202504,ITS.TEHNIK KOMPUTER,6828,29103900,204,-7.281111,112.794611,0
202504,ITS.TEHNIK LINGKUNGAN,552,2126200,18,-7.281111,112.794611,1
202504,ITS.TEHNIK PEMUKIMAN,299,1440500,13,-7.281111,112.794611,1
202504,ITS.TEHNIK PENYEHATAN,773,4019900,15,-7.281111,112.794611,1
202504,ITS.TEHNIK PRANCANGAN,296,1176000,6,-7.281111,112.794611,1
202504,ITS.TEHNIK SIPIL,3465,16580900,82,-7.281111,112.794611,1
202504,ITS.TEKNIK INDUSTRI,66,421000,1,-7.2849264,112.7960776,1
202504,KEJAWAN,46,61200,1,-7.2869102,112.8004152,1
202504,KEJAWAN GEBANG,10285,34418250,289,-7.2843409,112.8025697,0
202504,KEJAWAN PUTIH TAMBAK,843,3032400,30,-7.2771141,112.8022547,1
202504,KEPUTIH,133,1277200,4,-7.2987992,112.7836905,0
202504,KEPUTIH TEGAL,16,140800,1,-7.2911063,112.8016511,1
202504,KEPUTIH UTARA,33,139800,1,-7.287331,112.7990127,1
202504,KERTAJAYA INDAH,839,8380600,10,-7.2891374,112.7622277,0
202504,KERTAJAYA INDAH  REGENCY,666,4034000,20,-7.2897291,112.7871392,0
202504,KERTAJAYA INDAH REGENCY,4010,24981000,157,-7.2897291,112.7871392,0
202504,KERTAJAYA INDAH TIMUR,21376,158204500,691,-7.2781217,112.7735354,2
202504,KLAMPIS SACHAROSA,1957,11988400,67,-7.2875191,112.7813849,0
202504,MANYAR KERTOADI,14118,93318200,598,-7.2820425,112.782479,2
202504,MARINA EMAS,2573,16002900,86,-7.2889554,112.802558,1
202504,MARINA EMAS BARAT,6315,36314000,215,-7.2930141,112.8035565,0
202504,MARINA EMAS SELATAN,1307,7891700,43,-7.3073526,112.8011351,0
202504,MARINA EMAS TENGAH,591,3088500,7,-7.2931226,112.8055191,1
202504,MARINA EMAS TIMUR,6156,32993800,197,-7.2889554,112.802558,0
202504,MARINA EMAS UTARA,1656,8017300,54,-7.24917,112.75083,3
202504,MULYOREJO BARU TEGAL,6138,27869050,167,-7.2750916,112.7936262,1
202504,MULYOSARI UTARA,0,39000,1,-7.2619975,112.7977758,1
202504,PERUM ITS,266,1371500,4,-7.281111,112.794611,1
202504,RAYA ITS,3030,27084600,3,-7.2757378,112.7927519,1
202504,RODAH,263,1248300,8,-7.279833,112.796322,1
202504,RODAH BUNTU,133,447300,3,-7.279833,112.796322,1
202504,RODAH GEBANG,31,20600,1,-7.279833,112.796322,1
202504,RODAH GEBANG PUTIH,103,284200,4,-7.279833,112.796322,1
202504,RODAH SEKOLAHAN,3177,9765450,43,-7.279833,112.796322,1
202504,TEGAL MULYOREJO,807,3362900,30,-7.2750916,112.7936262,1
202504,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202505,ARIF RACHMAN HAKIM,7372,91370600,7,-7.288531,112.798155,0
202505,ARIF RAHMAN HAKIM 138-142,13,57000,1,-7.288531,112.798155,1
202505,ASEM PAYUNG,9081,25216850,292,-7.2862181,112.7857511,0
202505,BUMI MARINA EMAS,1366,8070800,35,-7.2911441,112.8020775,1
202505,BUMI MARINA EMAS BARAT,655,4737500,18,-7.2930141,112.8035565,1
202505,BUMI MARINA EMAS TIMUR,101,547000,7,-7.2911441,112.8020775,1
202505,DESA ASEM PAYUNG,220,1417000,1,-7.24917,112.75083,3
202505,GALAXY BUMI PERMAI,28,126000,2,-7.2987992,112.7836905,0
202505,GEBANG,142,1701000,1,-7.2810659,112.7878501,1
202505,GEBANG KIDUL,5617,22276400,150,-7.2826702,112.7873836,0
202505,GEBANG KIDUL MAWAR,3,42000,1,-7.279833,112.796322,1
202505,GEBANG KIDUL SEPUHAN,496,1790650,18,-7.279833,112.796322,1
202505,GEBANG LOR,7387,27753650,178,-7.2812459,112.7874998,0
202505,GEBANG LOR KANOMAN,636,1685050,25,-7.279833,112.796322,1
202505,GEBANG LOR LENGKONG,71,103500,3,-7.279833,112.796322,1
202505,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202505,GEBANG PUTIH,2986,14260500,61,-7.2847232,112.7851756,0
202505,GEBANG PUTIH RODAH,1147,4487600,24,-7.279833,112.796322,1
202505,GEBANG RODAH BUNTU,6,0,1,-7.279833,112.796322,1
202505,GEBANG RODAH MAWAR,89,412300,3,-7.279833,112.796322,1
202505,GEBANG RODAH SEKOLAHAN,54,337000,1,-7.279833,112.796322,1
202505,GEBANG WETAN,4669,18739550,142,-7.2821858,112.7889758,0
202505,GEBANG WETAN RODAH SEKOLAHAN,23,114500,2,-7.279833,112.796322,1
202505,ITS.HIDRODINAMIKA/KEJ.PT,4,26000,1,-7.281111,112.794611,1
202505,ITS.ILMU PASTI ALAM,884,3912100,15,-7.281111,112.794611,1
202505,ITS.KEPUTIH,518,3791500,12,-7.2788843,112.7903701,1
202505,ITS.TEHNIK ARSITEKTUR,1285,6779700,30,-7.281111,112.794611,1
202505,ITS.TEHNIK FISIKA,747,3598600,15,-7.281111,112.794611,1
202505,ITS.TEHNIK GEODESI,416,1865700,12,-7.281111,112.794611,1
202505,ITS.TEHNIK HIDRODINAMIKA,3349,14278100,105,-7.281111,112.794611,1
202505,ITS.TEHNIK HIDRONIKA,23,116800,1,-7.281111,112.794611,1
202505,ITS.TEHNIK HUMANIORA,525,2211600,16,-7.281111,112.794611,1
202505,ITS.TEHNIK INDUSTRI,1189,6463800,13,-7.281111,112.794611,1
202505,ITS.TEHNIK KELAUTAN,302,1152400,13,-7.281111,112.794611,1
202505,ITS.TEHNIK KOMP,55,44000,1,-7.281111,112.794611,1
202505,ITS.TEHNIK KOMPUTER,7922,34040900,204,-7.281111,112.794611,0
202505,ITS.TEHNIK LINGKUNGAN,766,3261200,18,-7.281111,112.794611,1
202505,ITS.TEHNIK PEMUKIMAN,320,1553300,13,-7.281111,112.794611,1
202505,ITS.TEHNIK PENYEHATAN,702,3500900,15,-7.281111,112.794611,1
202505,ITS.TEHNIK PRANCANGAN,358,1459500,6,-7.281111,112.794611,1
202505,ITS.TEHNIK SIPIL,3835,18140000,82,-7.281111,112.794611,1
202505,ITS.TEKNIK INDUSTRI,17,81000,1,-7.2849264,112.7960776,1
202505,KEJAWAN,18,12400,1,-7.2869102,112.8004152,1
202505,KEJAWAN GEBANG,12191,39762200,289,-7.2843409,112.8025697,0
202505,KEJAWAN PUTIH TAMBAK,825,2805750,30,-7.2771141,112.8022547,1
202505,KEPUTIH,144,1427000,4,-7.2987992,112.7836905,0
202505,KEPUTIH TEGAL,6,88000,1,-7.2911063,112.8016511,1
202505,KEPUTIH UTARA,28,106800,1,-7.287331,112.7990127,1
202505,KERTAJAYA INDAH,1064,11386500,10,-7.2891374,112.7622277,0
202505,KERTAJAYA INDAH  REGENCY,619,3802000,20,-7.2897291,112.7871392,0
202505,KERTAJAYA INDAH REGENCY,4382,27335500,157,-7.2897291,112.7871392,0
202505,KERTAJAYA INDAH TIMUR,23631,176020400,691,-7.2781217,112.7735354,2
202505,KLAMPIS SACHAROSA,1999,12264700,67,-7.2875191,112.7813849,0
202505,MANYAR KERTOADI,14958,99563600,598,-7.2820425,112.782479,2
202505,MARINA EMAS,2865,18167400,86,-7.2889554,112.802558,1
202505,MARINA EMAS BARAT,6770,38761800,217,-7.2930141,112.8035565,0
202505,MARINA EMAS SELATAN,1270,7890000,44,-7.3073526,112.8011351,0
202505,MARINA EMAS TENGAH,322,1781500,7,-7.2931226,112.8055191,1
202505,MARINA EMAS TIMUR,6115,32500700,197,-7.2889554,112.802558,0
202505,MARINA EMAS UTARA,1501,6752400,54,-7.24917,112.75083,3
202505,MULYOREJO BARU TEGAL,6976,31416050,167,-7.2750916,112.7936262,1
202505,MULYOSARI UTARA,4,39000,1,-7.2619975,112.7977758,1
202505,PERUM ITS,222,1161000,4,-7.281111,112.794611,1
202505,RAYA ITS,3519,31461600,3,-7.2757378,112.7927519,1
202505,RODAH,386,1919200,8,-7.279833,112.796322,1
202505,RODAH BUNTU,132,419400,3,-7.279833,112.796322,1
202505,RODAH GEBANG,31,20600,1,-7.279833,112.796322,1
202505,RODAH GEBANG PUTIH,106,301300,4,-7.279833,112.796322,1
202505,RODAH SEKOLAHAN,1754,5181200,43,-7.279833,112.796322,1
202505,TEGAL MULYOREJO,915,3602300,30,-7.2750916,112.7936262,1
202505,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202506,ARIF RACHMAN HAKIM,9702,120180500,8,-7.288531,112.798155,0
202506,ARIF RAHMAN HAKIM 138-142,57,358000,1,-7.288531,112.798155,1
202506,ASEM PAYUNG,8720,24239550,292,-7.2862181,112.7857511,0
202506,BUMI MARINA EMAS,1483,8832800,35,-7.2911441,112.8020775,1
202506,BUMI MARINA EMAS BARAT,797,5600900,18,-7.2930141,112.8035565,1
202506,BUMI MARINA EMAS TIMUR,118,725400,7,-7.2911441,112.8020775,1
202506,DESA ASEM PAYUNG,201,1291600,1,-7.24917,112.75083,3
202506,GALAXY BUMI PERMAI,30,138000,2,-7.2987992,112.7836905,0
202506,GEBANG,245,2988500,1,-7.2810659,112.7878501,1
202506,GEBANG KIDUL,5932,23788400,151,-7.2826702,112.7873836,0
202506,GEBANG KIDUL MAWAR,4,42000,1,-7.279833,112.796322,1
202506,GEBANG KIDUL SEPUHAN,507,1912500,18,-7.279833,112.796322,1
202506,GEBANG LOR,7346,28879700,178,-7.2812459,112.7874998,0
202506,GEBANG LOR KANOMAN,608,1604000,26,-7.279833,112.796322,1
202506,GEBANG LOR LENGKONG,68,106100,3,-7.279833,112.796322,1
202506,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202506,GEBANG PUTIH,2992,14235000,61,-7.2847232,112.7851756,0
202506,GEBANG PUTIH RODAH,1203,4654850,24,-7.279833,112.796322,1
202506,GEBANG RODAH BUNTU,8,0,1,-7.279833,112.796322,1
202506,GEBANG RODAH MAWAR,70,307700,3,-7.279833,112.796322,1
202506,GEBANG RODAH SEKOLAHAN,61,386000,1,-7.279833,112.796322,1
202506,GEBANG WETAN,5037,21357200,142,-7.2821858,112.7889758,0
202506,GEBANG WETAN RODAH SEKOLAHAN,33,159500,2,-7.279833,112.796322,1
202506,ITS.HIDRODINAMIKA/KEJ.PT,2,26000,1,-7.281111,112.794611,1
202506,ITS.ILMU PASTI ALAM,846,3783700,15,-7.281111,112.794611,1
202506,ITS.KEPUTIH,567,4036600,12,-7.2788843,112.7903701,1
202506,ITS.TEHNIK ARSITEKTUR,2035,10354800,30,-7.281111,112.794611,1
202506,ITS.TEHNIK FISIKA,723,3531800,15,-7.281111,112.794611,1
202506,ITS.TEHNIK GEODESI,401,1754800,12,-7.281111,112.794611,1
202506,ITS.TEHNIK HIDRODINAMIKA,3198,13707250,105,-7.281111,112.794611,1
202506,ITS.TEHNIK HIDRONIKA,21,103600,1,-7.281111,112.794611,1
202506,ITS.TEHNIK HUMANIORA,575,2481600,16,-7.281111,112.794611,1
202506,ITS.TEHNIK INDUSTRI,1202,6533500,13,-7.281111,112.794611,1
202506,ITS.TEHNIK KELAUTAN,274,1133800,13,-7.281111,112.794611,1
202506,ITS.TEHNIK KOMP,46,36800,1,-7.281111,112.794611,1
202506,ITS.TEHNIK KOMPUTER,7512,32433800,204,-7.281111,112.794611,0
202506,ITS.TEHNIK LINGKUNGAN,881,4213500,18,-7.281111,112.794611,1
202506,ITS.TEHNIK PEMUKIMAN,353,1735900,13,-7.281111,112.794611,1
202506,ITS.TEHNIK PENYEHATAN,756,3871700,15,-7.281111,112.794611,1
202506,ITS.TEHNIK PRANCANGAN,375,1511100,6,-7.281111,112.794611,1
202506,ITS.TEHNIK SIPIL,3938,18897100,82,-7.281111,112.794611,1
202506,ITS.TEKNIK INDUSTRI,79,512000,1,-7.2849264,112.7960776,1
202506,KEJAWAN,55,81000,1,-7.2869102,112.8004152,1
202506,KEJAWAN GEBANG,12131,41947450,289,-7.2843409,112.8025697,0
202506,KEJAWAN PUTIH TAMBAK,823,2665200,30,-7.2771141,112.8022547,1
202506,KEPUTIH,169,1671300,6,-7.2987992,112.7836905,0
202506,KEPUTIH TEGAL,43,463500,1,-7.2911063,112.8016511,1
202506,KEPUTIH UTARA,34,146400,1,-7.287331,112.7990127,1
202506,KERTAJAYA INDAH,1088,11325400,10,-7.2891374,112.7622277,0
202506,KERTAJAYA INDAH  REGENCY,700,4235000,20,-7.2897291,112.7871392,0
202506,KERTAJAYA INDAH REGENCY,4719,29660000,157,-7.2897291,112.7871392,0
202506,KERTAJAYA INDAH TIMUR,25515,188808500,691,-7.2781217,112.7735354,2
202506,KLAMPIS SACHAROSA,2081,12842800,67,-7.2875191,112.7813849,0
202506,MANYAR KERTOADI,16052,107404900,599,-7.2820425,112.782479,2
202506,MARINA EMAS,2807,17624600,86,-7.2889554,112.802558,1
202506,MARINA EMAS BARAT,7055,41403800,217,-7.2930141,112.8035565,0
202506,MARINA EMAS SELATAN,1291,7839500,44,-7.3073526,112.8011351,0
202506,MARINA EMAS TENGAH,432,2334900,9,-7.2931226,112.8055191,1
202506,MARINA EMAS TIMUR,7048,38246200,197,-7.2889554,112.802558,0
202506,MARINA EMAS UTARA,1515,7033000,54,-7.24917,112.75083,3
202506,MULYOREJO BARU TEGAL,7159,33132100,167,-7.2750916,112.7936262,1
202506,MULYOSARI UTARA,8,39000,1,-7.2619975,112.7977758,1
202506,PERUM ITS,389,1882500,4,-7.281111,112.794611,1
202506,RAYA ITS,3369,30118800,3,-7.2757378,112.7927519,1
202506,RODAH,290,1437300,8,-7.279833,112.796322,1
202506,RODAH BUNTU,134,441400,3,-7.279833,112.796322,1
202506,RODAH GEBANG,28,15600,1,-7.279833,112.796322,1
202506,RODAH GEBANG PUTIH,86,178500,4,-7.279833,112.796322,1
202506,RODAH SEKOLAHAN,1118,3238750,43,-7.279833,112.796322,1
202506,TEGAL MULYOREJO,982,4177300,30,-7.2750916,112.7936262,1
202506,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202507,ARIF RACHMAN HAKIM,16273,202528300,8,-7.288531,112.798155,2
202507,ARIF RAHMAN HAKIM 138-142,49,302000,1,-7.288531,112.798155,1
202507,ASEM PAYUNG,9279,25912450,292,-7.2862181,112.7857511,0
202507,BUMI MARINA EMAS,1660,10153400,36,-7.2911441,112.8020775,1
202507,BUMI MARINA EMAS BARAT,1010,6971400,18,-7.2930141,112.8035565,1
202507,BUMI MARINA EMAS TIMUR,115,692000,7,-7.2911441,112.8020775,1
202507,DESA ASEM PAYUNG,224,1443400,1,-7.24917,112.75083,3
202507,GALAXY BUMI PERMAI,26,114000,2,-7.2987992,112.7836905,0
202507,GEBANG,388,4776000,1,-7.2810659,112.7878501,1
202507,GEBANG KIDUL,6224,25405900,151,-7.2826702,112.7873836,0
202507,GEBANG KIDUL MAWAR,4,42000,1,-7.279833,112.796322,1
202507,GEBANG KIDUL SEPUHAN,511,1953900,18,-7.279833,112.796322,1
202507,GEBANG LOR,7776,30791000,178,-7.2812459,112.7874998,0
202507,GEBANG LOR KANOMAN,931,2873800,26,-7.279833,112.796322,1
202507,GEBANG LOR LENGKONG,77,121650,3,-7.279833,112.796322,1
202507,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202507,GEBANG PUTIH,3045,14649200,61,-7.2847232,112.7851756,0
202507,GEBANG PUTIH RODAH,1167,4715450,24,-7.279833,112.796322,1
202507,GEBANG RODAH BUNTU,4,0,1,-7.279833,112.796322,1
202507,GEBANG RODAH MAWAR,85,362300,3,-7.279833,112.796322,1
202507,GEBANG RODAH SEKOLAHAN,64,407000,1,-7.279833,112.796322,1
202507,GEBANG WETAN,5225,22197300,142,-7.2821858,112.7889758,0
202507,GEBANG WETAN RODAH SEKOLAHAN,23,114500,2,-7.279833,112.796322,1
202507,ITS.HIDRODINAMIKA/KEJ.PT,3,26000,1,-7.281111,112.794611,1
202507,ITS.ILMU PASTI ALAM,873,3951400,15,-7.281111,112.794611,1
202507,ITS.KEPUTIH,731,5932500,12,-7.2788843,112.7903701,1
202507,ITS.TEHNIK ARSITEKTUR,1777,9141300,29,-7.281111,112.794611,1
202507,ITS.TEHNIK FISIKA,888,4217800,15,-7.281111,112.794611,1
202507,ITS.TEHNIK GEODESI,420,1839800,12,-7.281111,112.794611,1
202507,ITS.TEHNIK HIDRODINAMIKA,3384,14569350,105,-7.281111,112.794611,1
202507,ITS.TEHNIK HIDRONIKA,7,42000,1,-7.281111,112.794611,1
202507,ITS.TEHNIK HUMANIORA,629,2751900,16,-7.281111,112.794611,1
202507,ITS.TEHNIK INDUSTRI,1287,6968100,13,-7.281111,112.794611,1
202507,ITS.TEHNIK KELAUTAN,390,1607500,13,-7.281111,112.794611,1
202507,ITS.TEHNIK KOMP,59,47200,1,-7.281111,112.794611,1
202507,ITS.TEHNIK KOMPUTER,7796,33921500,204,-7.281111,112.794611,0
202507,ITS.TEHNIK LINGKUNGAN,701,3104100,18,-7.281111,112.794611,1
202507,ITS.TEHNIK PEMUKIMAN,362,1766200,13,-7.281111,112.794611,1
202507,ITS.TEHNIK PENYEHATAN,826,4290400,15,-7.281111,112.794611,1
202507,ITS.TEHNIK PRANCANGAN,358,1429800,6,-7.281111,112.794611,1
202507,ITS.TEHNIK SIPIL,4051,19607400,82,-7.281111,112.794611,1
202507,ITS.TEKNIK INDUSTRI,40,239000,1,-7.2849264,112.7960776,1
202507,KEJAWAN,38,43600,1,-7.2869102,112.8004152,1
202507,KEJAWAN GEBANG,13268,46296200,289,-7.2843409,112.8025697,0
202507,KEJAWAN PUTIH TAMBAK,753,2313350,33,-7.2771141,112.8022547,1
202507,KEPUTIH,351,2905500,8,-7.2987992,112.7836905,0
202507,KEPUTIH TEGAL,89,1038500,1,-7.2911063,112.8016511,1
202507,KEPUTIH UTARA,37,166200,1,-7.287331,112.7990127,1
202507,KERTAJAYA INDAH,1120,11616800,10,-7.2891374,112.7622277,0
202507,KERTAJAYA INDAH  REGENCY,654,3993000,20,-7.2897291,112.7871392,0
202507,KERTAJAYA INDAH REGENCY,5059,32171500,157,-7.2897291,112.7871392,0
202507,KERTAJAYA INDAH TIMUR,25554,189603800,691,-7.2781217,112.7735354,2
202507,KLAMPIS SACHAROSA,2102,12743300,67,-7.2875191,112.7813849,0
202507,MANYAR KERTOADI,17539,117881300,599,-7.2820425,112.782479,2
202507,MARINA EMAS,3110,19699800,86,-7.2889554,112.802558,1
202507,MARINA EMAS BARAT,8883,51618000,217,-7.2930141,112.8035565,0
202507,MARINA EMAS SELATAN,1503,9295000,44,-7.3073526,112.8011351,0
202507,MARINA EMAS TENGAH,563,2963200,9,-7.2931226,112.8055191,1
202507,MARINA EMAS TIMUR,7207,39851700,197,-7.2889554,112.802558,0
202507,MARINA EMAS UTARA,1462,6679600,54,-7.24917,112.75083,3
202507,MULYOREJO BARU TEGAL,7279,33567300,167,-7.2750916,112.7936262,1
202507,MULYOSARI UTARA,9,39000,1,-7.2619975,112.7977758,1
202507,PERUM ITS,378,1850000,4,-7.281111,112.794611,1
202507,RAYA ITS,3286,29359800,3,-7.2757378,112.7927519,1
202507,RODAH,318,1606500,8,-7.279833,112.796322,1
202507,RODAH BUNTU,152,518500,3,-7.279833,112.796322,1
202507,RODAH GEBANG,44,116300,1,-7.279833,112.796322,1
202507,RODAH GEBANG PUTIH,70,135800,4,-7.279833,112.796322,1
202507,RODAH SEKOLAHAN,1253,3585400,43,-7.279833,112.796322,1
202507,TEGAL MULYOREJO,1088,4747050,30,-7.2750916,112.7936262,1
202507,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202508,ARIF RACHMAN HAKIM,16795,209016800,8,-7.288531,112.798155,2
202508,ARIF RAHMAN HAKIM 138-142,50,309000,1,-7.288531,112.798155,1
202508,ASEM PAYUNG,8704,23919600,292,-7.2862181,112.7857511,0
202508,BUMI MARINA EMAS,1390,8339000,36,-7.2911441,112.8020775,1
202508,BUMI MARINA EMAS BARAT,748,5098400,18,-7.2930141,112.8035565,1
202508,BUMI MARINA EMAS TIMUR,74,537400,7,-7.2911441,112.8020775,1
202508,DESA ASEM PAYUNG,205,1318000,1,-7.24917,112.75083,3
202508,GALAXY BUMI PERMAI,30,138000,2,-7.2987992,112.7836905,0
202508,GEBANG,150,1801000,1,-7.2810659,112.7878501,1
202508,GEBANG KIDUL,5353,21354550,151,-7.2826702,112.7873836,0
202508,GEBANG KIDUL MAWAR,2,42000,1,-7.279833,112.796322,1
202508,GEBANG KIDUL SEPUHAN,473,1817350,18,-7.279833,112.796322,1
202508,GEBANG LOR,6898,25890000,178,-7.2812459,112.7874998,0
202508,GEBANG LOR KANOMAN,884,3174150,26,-7.279833,112.796322,1
202508,GEBANG LOR LENGKONG,80,136000,3,-7.279833,112.796322,1
202508,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202508,GEBANG PUTIH,3100,15060800,61,-7.2847232,112.7851756,0
202508,GEBANG PUTIH RODAH,1028,4373950,24,-7.279833,112.796322,1
202508,GEBANG RODAH BUNTU,5,0,1,-7.279833,112.796322,1
202508,GEBANG RODAH MAWAR,70,293900,3,-7.279833,112.796322,1
202508,GEBANG RODAH SEKOLAHAN,57,358000,1,-7.279833,112.796322,1
202508,GEBANG WETAN,4718,19427050,143,-7.2821858,112.7889758,0
202508,GEBANG WETAN RODAH SEKOLAHAN,19,97700,2,-7.279833,112.796322,1
202508,ITS.HIDRODINAMIKA/KEJ.PT,3,26000,1,-7.281111,112.794611,1
202508,ITS.ILMU PASTI ALAM,748,3273400,15,-7.281111,112.794611,1
202508,ITS.KEPUTIH,595,4293200,12,-7.2788843,112.7903701,1
202508,ITS.TEHNIK ARSITEKTUR,1675,8555300,29,-7.281111,112.794611,1
202508,ITS.TEHNIK FISIKA,716,3437400,15,-7.281111,112.794611,1
202508,ITS.TEHNIK GEODESI,397,1669300,12,-7.281111,112.794611,1
202508,ITS.TEHNIK HIDRODINAMIKA,3348,14007600,105,-7.281111,112.794611,1
202508,ITS.TEHNIK HIDRONIKA,30,163000,1,-7.281111,112.794611,1
202508,ITS.TEHNIK HUMANIORA,577,2429700,16,-7.281111,112.794611,1
202508,ITS.TEHNIK INDUSTRI,1183,6422500,13,-7.281111,112.794611,1
202508,ITS.TEHNIK KELAUTAN,336,1312000,13,-7.281111,112.794611,1
202508,ITS.TEHNIK KOMP,60,48000,1,-7.281111,112.794611,1
202508,ITS.TEHNIK KOMPUTER,7076,30065300,204,-7.281111,112.794611,0
202508,ITS.TEHNIK LINGKUNGAN,730,3281700,18,-7.281111,112.794611,1
202508,ITS.TEHNIK PEMUKIMAN,307,1423200,13,-7.281111,112.794611,1
202508,ITS.TEHNIK PENYEHATAN,891,4295000,15,-7.281111,112.794611,1
202508,ITS.TEHNIK PRANCANGAN,315,1233900,6,-7.281111,112.794611,1
202508,ITS.TEHNIK SIPIL,3344,15855300,82,-7.281111,112.794611,1
202508,ITS.TEKNIK INDUSTRI,45,274000,1,-7.2849264,112.7960776,1
202508,KEJAWAN,45,59000,1,-7.2869102,112.8004152,1
202508,KEJAWAN GEBANG,11752,38032300,289,-7.2843409,112.8025697,0
202508,KEJAWAN PUTIH TAMBAK,869,2662250,34,-7.2771141,112.8022547,1
202508,KEPUTIH,285,2365100,8,-7.2987992,112.7836905,0
202508,KEPUTIH TEGAL,17,149600,1,-7.2911063,112.8016511,1
202508,KEPUTIH UTARA,35,153000,1,-7.287331,112.7990127,1
202508,KERTAJAYA INDAH,1129,11599500,10,-7.2891374,112.7622277,0
